service_id,date,exception_type
ATB:DayType:858,20250912,1
ATB:DayType:858,20250915,1
ATB:DayType:858,20250916,1
ATB:DayType:858,20250917,1
ATB:DayType:858,20250918,1
ATB:DayType:858,20250919,1
ATB:DayType:858,20250922,1
ATB:DayType:858,20250923,1
ATB:DayType:858,20250924,1
ATB:DayType:858,20250925,1
ATB:DayType:858,20250926,1
ATB:DayType:858,20250929,1
ATB:DayType:858,20250930,1
ATB:DayType:858,20251001,1
ATB:DayType:858,20251002,1
ATB:DayType:858,20251003,1
ATB:DayType:858,20251006,1
ATB:DayType:858,20251007,1
ATB:DayType:858,20251008,1
ATB:DayType:858,20251009,1
ATB:DayType:858,20251010,1
ATB:DayType:858,20251013,1
ATB:DayType:858,20251014,1
ATB:DayType:858,20251015,1
ATB:DayType:858,20251016,1
ATB:DayType:858,20251017,1
ATB:DayType:859,20251008,2
ATB:DayType:860,20250609,2
ATB:DayType:861,20250529,2
ATB:DayType:861,20250530,2
ATB:DayType:861,20250609,2
ATB:DayType:862,20250707,2
ATB:DayType:862,20250708,2
ATB:DayType:862,20250709,2
ATB:DayType:862,20250710,2
ATB:DayType:862,20250711,2
ATB:DayType:862,20250714,2
ATB:DayType:862,20250715,2
ATB:DayType:862,20250716,2
ATB:DayType:862,20250717,2
ATB:DayType:862,20250718,2
ATB:DayType:862,20250721,2
ATB:DayType:862,20250722,2
ATB:DayType:862,20250723,2
ATB:DayType:862,20250724,2
ATB:DayType:862,20250725,2
ATB:DayType:865,20251010,2
ATB:DayType:866,20250609,2
ATB:DayType:866,20250623,2
ATB:DayType:866,20250624,2
ATB:DayType:866,20250625,2
ATB:DayType:866,20250630,2
ATB:DayType:866,20250701,2
ATB:DayType:866,20250702,2
ATB:DayType:866,20250707,2
ATB:DayType:866,20250708,2
ATB:DayType:866,20250709,2
ATB:DayType:866,20250714,2
ATB:DayType:866,20250715,2
ATB:DayType:866,20250716,2
ATB:DayType:866,20250721,2
ATB:DayType:866,20250722,2
ATB:DayType:866,20250723,2
ATB:DayType:866,20250728,2
ATB:DayType:866,20250729,2
ATB:DayType:866,20250730,2
ATB:DayType:866,20250804,2
ATB:DayType:866,20250805,2
ATB:DayType:866,20250806,2
ATB:DayType:866,20250811,2
ATB:DayType:866,20250812,2
ATB:DayType:866,20250813,2
ATB:DayType:866,20251006,2
ATB:DayType:866,20251007,2
ATB:DayType:866,20251008,2
ATB:DayType:867,20250824,1
ATB:DayType:867,20250831,1
ATB:DayType:868,20250606,2
ATB:DayType:868,20250613,2
ATB:DayType:868,20250620,2
ATB:DayType:869,20250526,1
ATB:DayType:869,20250527,1
ATB:DayType:869,20250528,1
ATB:DayType:869,20250602,1
ATB:DayType:869,20250603,1
ATB:DayType:869,20250604,1
ATB:DayType:869,20250605,1
ATB:DayType:869,20250606,1
ATB:DayType:869,20250610,1
ATB:DayType:869,20250611,1
ATB:DayType:869,20250612,1
ATB:DayType:869,20250613,1
ATB:DayType:869,20250616,1
ATB:DayType:869,20250617,1
ATB:DayType:869,20250618,1
ATB:DayType:869,20250619,1
ATB:DayType:869,20250620,1
ATB:DayType:869,20250819,1
ATB:DayType:869,20250826,1
ATB:DayType:869,20250902,1
ATB:DayType:869,20250909,1
ATB:DayType:869,20250916,1
ATB:DayType:869,20250923,1
ATB:DayType:869,20250930,1
ATB:DayType:869,20251014,1
ATB:DayType:871,20250530,2
ATB:DayType:871,20250701,2
ATB:DayType:871,20250704,2
ATB:DayType:871,20250708,2
ATB:DayType:871,20250711,2
ATB:DayType:871,20250715,2
ATB:DayType:871,20250718,2
ATB:DayType:871,20250722,2
ATB:DayType:871,20250725,2
ATB:DayType:871,20250729,2
ATB:DayType:871,20250801,2
ATB:DayType:871,20250805,2
ATB:DayType:871,20250808,2
ATB:DayType:872,20250529,2
ATB:DayType:873,20250527,1
ATB:DayType:873,20250530,1
ATB:DayType:873,20250603,1
ATB:DayType:873,20250606,1
ATB:DayType:873,20250610,1
ATB:DayType:873,20250613,1
ATB:DayType:873,20250617,1
ATB:DayType:873,20250620,1
ATB:DayType:873,20250623,1
ATB:DayType:873,20250624,1
ATB:DayType:873,20250625,1
ATB:DayType:873,20250626,1
ATB:DayType:873,20250627,1
ATB:DayType:873,20250630,1
ATB:DayType:873,20250701,1
ATB:DayType:873,20250702,1
ATB:DayType:873,20250703,1
ATB:DayType:873,20250704,1
ATB:DayType:873,20250707,1
ATB:DayType:873,20250708,1
ATB:DayType:873,20250709,1
ATB:DayType:873,20250710,1
ATB:DayType:873,20250711,1
ATB:DayType:873,20250714,1
ATB:DayType:873,20250715,1
ATB:DayType:873,20250716,1
ATB:DayType:873,20250717,1
ATB:DayType:873,20250718,1
ATB:DayType:873,20250721,1
ATB:DayType:873,20250722,1
ATB:DayType:873,20250723,1
ATB:DayType:873,20250724,1
ATB:DayType:873,20250725,1
ATB:DayType:873,20250728,1
ATB:DayType:873,20250729,1
ATB:DayType:873,20250730,1
ATB:DayType:873,20250731,1
ATB:DayType:873,20250801,1
ATB:DayType:873,20250804,1
ATB:DayType:873,20250805,1
ATB:DayType:873,20250806,1
ATB:DayType:873,20250807,1
ATB:DayType:873,20250808,1
ATB:DayType:873,20250811,1
ATB:DayType:873,20250812,1
ATB:DayType:873,20250813,1
ATB:DayType:873,20250814,1
ATB:DayType:873,20250815,1
ATB:DayType:874,20250529,1
ATB:DayType:874,20250601,1
ATB:DayType:874,20250629,1
ATB:DayType:875,20250529,2
ATB:DayType:877,20251007,2
ATB:DayType:878,20250529,2
ATB:DayType:878,20250530,2
ATB:DayType:878,20250609,2
ATB:DayType:878,20250623,2
ATB:DayType:878,20250624,2
ATB:DayType:878,20250625,2
ATB:DayType:878,20250626,2
ATB:DayType:878,20250627,2
ATB:DayType:878,20250630,2
ATB:DayType:878,20250701,2
ATB:DayType:878,20250702,2
ATB:DayType:878,20250703,2
ATB:DayType:878,20250704,2
ATB:DayType:878,20250707,2
ATB:DayType:878,20250708,2
ATB:DayType:878,20250709,2
ATB:DayType:878,20250710,2
ATB:DayType:878,20250711,2
ATB:DayType:878,20250714,2
ATB:DayType:878,20250715,2
ATB:DayType:878,20250716,2
ATB:DayType:878,20250717,2
ATB:DayType:878,20250718,2
ATB:DayType:878,20250721,2
ATB:DayType:878,20250722,2
ATB:DayType:878,20250723,2
ATB:DayType:878,20250724,2
ATB:DayType:878,20250725,2
ATB:DayType:878,20250728,2
ATB:DayType:878,20250729,2
ATB:DayType:878,20250730,2
ATB:DayType:878,20250731,2
ATB:DayType:878,20250801,2
ATB:DayType:878,20250804,2
ATB:DayType:878,20250805,2
ATB:DayType:878,20250806,2
ATB:DayType:878,20250807,2
ATB:DayType:878,20250808,2
ATB:DayType:878,20250811,2
ATB:DayType:878,20250812,2
ATB:DayType:878,20250813,2
ATB:DayType:878,20250814,2
ATB:DayType:878,20250815,2
ATB:DayType:878,20251006,2
ATB:DayType:878,20251007,2
ATB:DayType:878,20251008,2
ATB:DayType:878,20251009,2
ATB:DayType:878,20251010,2
ATB:DayType:879,20250606,1
ATB:DayType:879,20250607,1
ATB:DayType:879,20250613,1
ATB:DayType:879,20250614,1
ATB:DayType:879,20250620,1
ATB:DayType:880,20250607,2
ATB:DayType:880,20250614,2
ATB:DayType:880,20250705,2
ATB:DayType:880,20250712,2
ATB:DayType:880,20250719,2
ATB:DayType:880,20250726,2
ATB:DayType:880,20250802,2
ATB:DayType:880,20250809,2
ATB:DayType:885,20250530,1
ATB:DayType:885,20250606,1
ATB:DayType:885,20250613,1
ATB:DayType:885,20250620,1
ATB:DayType:886,20250529,2
ATB:DayType:886,20250609,2
ATB:DayType:886,20250623,2
ATB:DayType:886,20250626,2
ATB:DayType:886,20250630,2
ATB:DayType:886,20250703,2
ATB:DayType:886,20250707,2
ATB:DayType:886,20250710,2
ATB:DayType:886,20250714,2
ATB:DayType:886,20250717,2
ATB:DayType:886,20250721,2
ATB:DayType:886,20250724,2
ATB:DayType:886,20250728,2
ATB:DayType:886,20250731,2
ATB:DayType:886,20250804,2
ATB:DayType:886,20250807,2
ATB:DayType:886,20250811,2
ATB:DayType:886,20250814,2
ATB:DayType:886,20251006,2
ATB:DayType:886,20251009,2
ATB:DayType:887,20250609,2
ATB:DayType:888,20250608,2
ATB:DayType:889,20250528,1
ATB:DayType:889,20250604,1
ATB:DayType:889,20250611,1
ATB:DayType:889,20250618,1
ATB:DayType:891,20250529,2
ATB:DayType:891,20250530,2
ATB:DayType:891,20250609,2
ATB:DayType:891,20250630,2
ATB:DayType:891,20250701,2
ATB:DayType:891,20250702,2
ATB:DayType:891,20250703,2
ATB:DayType:891,20250704,2
ATB:DayType:891,20250707,2
ATB:DayType:891,20250708,2
ATB:DayType:891,20250709,2
ATB:DayType:891,20250710,2
ATB:DayType:891,20250711,2
ATB:DayType:891,20250714,2
ATB:DayType:891,20250715,2
ATB:DayType:891,20250716,2
ATB:DayType:891,20250717,2
ATB:DayType:891,20250718,2
ATB:DayType:891,20250721,2
ATB:DayType:891,20250722,2
ATB:DayType:891,20250723,2
ATB:DayType:891,20250724,2
ATB:DayType:891,20250725,2
ATB:DayType:891,20250728,2
ATB:DayType:891,20250729,2
ATB:DayType:891,20250730,2
ATB:DayType:891,20250731,2
ATB:DayType:891,20250801,2
ATB:DayType:891,20250804,2
ATB:DayType:891,20250805,2
ATB:DayType:891,20250806,2
ATB:DayType:891,20250807,2
ATB:DayType:891,20250808,2
ATB:DayType:893,20250609,2
ATB:DayType:893,20250623,2
ATB:DayType:893,20250625,2
ATB:DayType:893,20250630,2
ATB:DayType:893,20250702,2
ATB:DayType:893,20250707,2
ATB:DayType:893,20250709,2
ATB:DayType:893,20250714,2
ATB:DayType:893,20250716,2
ATB:DayType:893,20250721,2
ATB:DayType:893,20250723,2
ATB:DayType:893,20250728,2
ATB:DayType:893,20250730,2
ATB:DayType:893,20250804,2
ATB:DayType:893,20250806,2
ATB:DayType:893,20250811,2
ATB:DayType:893,20250813,2
ATB:DayType:893,20251006,2
ATB:DayType:893,20251008,2
ATB:DayType:894,20250529,2
ATB:DayType:894,20250609,2
ATB:DayType:895,20250626,2
ATB:DayType:895,20250703,2
ATB:DayType:895,20250710,2
ATB:DayType:895,20250717,2
ATB:DayType:895,20250724,2
ATB:DayType:895,20250731,2
ATB:DayType:895,20250807,2
ATB:DayType:895,20250814,2
ATB:DayType:895,20251009,2
ATB:DayType:896,20250529,2
ATB:DayType:896,20250609,2
ATB:DayType:896,20250623,2
ATB:DayType:896,20250624,2
ATB:DayType:896,20250626,2
ATB:DayType:896,20250630,2
ATB:DayType:896,20250701,2
ATB:DayType:896,20250703,2
ATB:DayType:896,20250707,2
ATB:DayType:896,20250708,2
ATB:DayType:896,20250710,2
ATB:DayType:896,20250714,2
ATB:DayType:896,20250715,2
ATB:DayType:896,20250717,2
ATB:DayType:896,20250721,2
ATB:DayType:896,20250722,2
ATB:DayType:896,20250724,2
ATB:DayType:896,20250728,2
ATB:DayType:896,20250729,2
ATB:DayType:896,20250731,2
ATB:DayType:896,20250804,2
ATB:DayType:896,20250805,2
ATB:DayType:896,20250807,2
ATB:DayType:896,20250811,2
ATB:DayType:896,20250812,2
ATB:DayType:896,20250814,2
ATB:DayType:896,20251006,2
ATB:DayType:896,20251007,2
ATB:DayType:896,20251009,2
ATB:DayType:898,20250529,2
ATB:DayType:898,20250530,2
ATB:DayType:898,20250609,2
ATB:DayType:899,20250529,2
ATB:DayType:899,20250624,2
ATB:DayType:899,20250625,2
ATB:DayType:899,20250626,2
ATB:DayType:899,20250701,2
ATB:DayType:899,20250702,2
ATB:DayType:899,20250703,2
ATB:DayType:899,20250708,2
ATB:DayType:899,20250709,2
ATB:DayType:899,20250710,2
ATB:DayType:899,20250715,2
ATB:DayType:899,20250716,2
ATB:DayType:899,20250717,2
ATB:DayType:899,20250722,2
ATB:DayType:899,20250723,2
ATB:DayType:899,20250724,2
ATB:DayType:899,20250729,2
ATB:DayType:899,20250730,2
ATB:DayType:899,20250731,2
ATB:DayType:899,20250805,2
ATB:DayType:899,20250806,2
ATB:DayType:899,20250807,2
ATB:DayType:899,20250812,2
ATB:DayType:899,20250813,2
ATB:DayType:899,20250814,2
ATB:DayType:900,20250530,2
ATB:DayType:901,20251006,2
ATB:DayType:901,20251007,2
ATB:DayType:901,20251008,2
ATB:DayType:901,20251010,2
ATB:DayType:902,20250530,1
ATB:DayType:902,20250531,1
ATB:DayType:902,20250621,1
ATB:DayType:902,20250627,1
ATB:DayType:902,20250628,1
ATB:DayType:903,20250627,2
ATB:DayType:903,20250704,2
ATB:DayType:903,20250711,2
ATB:DayType:903,20250718,2
ATB:DayType:903,20250725,2
ATB:DayType:903,20250801,2
ATB:DayType:903,20250808,2
ATB:DayType:903,20250815,2
ATB:DayType:903,20251010,2
ATB:DayType:904,20250530,2
ATB:DayType:904,20250609,2
ATB:DayType:905,20251006,2
ATB:DayType:905,20251008,2
ATB:DayType:905,20251009,2
ATB:DayType:905,20251010,2
ATB:DayType:906,20251006,2
ATB:DayType:906,20251008,2
ATB:DayType:906,20251009,2
ATB:DayType:908,20250816,1
ATB:DayType:909,20250530,2
ATB:DayType:909,20250609,2
ATB:DayType:909,20250623,2
ATB:DayType:909,20250624,2
ATB:DayType:909,20250627,2
ATB:DayType:909,20250630,2
ATB:DayType:909,20250701,2
ATB:DayType:909,20250704,2
ATB:DayType:909,20250707,2
ATB:DayType:909,20250708,2
ATB:DayType:909,20250711,2
ATB:DayType:909,20250714,2
ATB:DayType:909,20250715,2
ATB:DayType:909,20250718,2
ATB:DayType:909,20250721,2
ATB:DayType:909,20250722,2
ATB:DayType:909,20250725,2
ATB:DayType:909,20250728,2
ATB:DayType:909,20250729,2
ATB:DayType:909,20250801,2
ATB:DayType:909,20250804,2
ATB:DayType:909,20250805,2
ATB:DayType:909,20250808,2
ATB:DayType:909,20250811,2
ATB:DayType:909,20250812,2
ATB:DayType:909,20250815,2
ATB:DayType:909,20251006,2
ATB:DayType:909,20251007,2
ATB:DayType:909,20251010,2
ATB:DayType:910,20250529,2
ATB:DayType:910,20250530,2
ATB:DayType:911,20250528,2
ATB:DayType:911,20250609,2
ATB:DayType:912,20250609,1
ATB:DayType:913,20250529,2
ATB:DayType:913,20250609,2
ATB:DayType:913,20250623,2
ATB:DayType:913,20250624,2
ATB:DayType:913,20250625,2
ATB:DayType:913,20250626,2
ATB:DayType:913,20250630,2
ATB:DayType:913,20250701,2
ATB:DayType:913,20250702,2
ATB:DayType:913,20250703,2
ATB:DayType:913,20250707,2
ATB:DayType:913,20250708,2
ATB:DayType:913,20250709,2
ATB:DayType:913,20250710,2
ATB:DayType:913,20250714,2
ATB:DayType:913,20250715,2
ATB:DayType:913,20250716,2
ATB:DayType:913,20250717,2
ATB:DayType:913,20250721,2
ATB:DayType:913,20250722,2
ATB:DayType:913,20250723,2
ATB:DayType:913,20250724,2
ATB:DayType:913,20250728,2
ATB:DayType:913,20250729,2
ATB:DayType:913,20250730,2
ATB:DayType:913,20250731,2
ATB:DayType:913,20250804,2
ATB:DayType:913,20250805,2
ATB:DayType:913,20250806,2
ATB:DayType:913,20250807,2
ATB:DayType:913,20250811,2
ATB:DayType:913,20250812,2
ATB:DayType:913,20250813,2
ATB:DayType:913,20250814,2
ATB:DayType:915,20250530,2
ATB:DayType:915,20250609,2
ATB:DayType:916,20250625,2
ATB:DayType:916,20250627,2
ATB:DayType:916,20250702,2
ATB:DayType:916,20250704,2
ATB:DayType:916,20250709,2
ATB:DayType:916,20250711,2
ATB:DayType:916,20250716,2
ATB:DayType:916,20250718,2
ATB:DayType:916,20250723,2
ATB:DayType:916,20250725,2
ATB:DayType:916,20250730,2
ATB:DayType:916,20250801,2
ATB:DayType:916,20250806,2
ATB:DayType:916,20250808,2
ATB:DayType:916,20250813,2
ATB:DayType:916,20250815,2
ATB:DayType:917,20250529,2
ATB:DayType:917,20250530,2
ATB:DayType:917,20250701,2
ATB:DayType:917,20250703,2
ATB:DayType:917,20250704,2
ATB:DayType:917,20250708,2
ATB:DayType:917,20250710,2
ATB:DayType:917,20250711,2
ATB:DayType:917,20250715,2
ATB:DayType:917,20250717,2
ATB:DayType:917,20250718,2
ATB:DayType:917,20250722,2
ATB:DayType:917,20250724,2
ATB:DayType:917,20250725,2
ATB:DayType:917,20250729,2
ATB:DayType:917,20250731,2
ATB:DayType:917,20250801,2
ATB:DayType:917,20250805,2
ATB:DayType:917,20250807,2
ATB:DayType:917,20250808,2
ATB:DayType:918,20251007,2
ATB:DayType:918,20251009,2
ATB:DayType:918,20251010,2
ATB:DayType:919,20251006,2
ATB:DayType:919,20251007,2
ATB:DayType:920,20250529,2
ATB:DayType:920,20250609,2
ATB:DayType:920,20250630,2
ATB:DayType:920,20250701,2
ATB:DayType:920,20250702,2
ATB:DayType:920,20250703,2
ATB:DayType:920,20250704,2
ATB:DayType:920,20250707,2
ATB:DayType:920,20250708,2
ATB:DayType:920,20250709,2
ATB:DayType:920,20250710,2
ATB:DayType:920,20250711,2
ATB:DayType:920,20250714,2
ATB:DayType:920,20250715,2
ATB:DayType:920,20250716,2
ATB:DayType:920,20250717,2
ATB:DayType:920,20250718,2
ATB:DayType:920,20250721,2
ATB:DayType:920,20250722,2
ATB:DayType:920,20250723,2
ATB:DayType:920,20250724,2
ATB:DayType:920,20250725,2
ATB:DayType:920,20250728,2
ATB:DayType:920,20250729,2
ATB:DayType:920,20250730,2
ATB:DayType:920,20250731,2
ATB:DayType:920,20250801,2
ATB:DayType:920,20250804,2
ATB:DayType:920,20250805,2
ATB:DayType:920,20250806,2
ATB:DayType:920,20250807,2
ATB:DayType:920,20250808,2
ATB:DayType:921,20250608,1
ATB:DayType:921,20250609,1
ATB:DayType:921,20250615,1
ATB:DayType:921,20250622,1
ATB:DayType:922,20250526,1
ATB:DayType:922,20250528,1
ATB:DayType:922,20250602,1
ATB:DayType:922,20250604,1
ATB:DayType:922,20250605,1
ATB:DayType:922,20250611,1
ATB:DayType:922,20250612,1
ATB:DayType:922,20250616,1
ATB:DayType:922,20250618,1
ATB:DayType:922,20250619,1
ATB:DayType:922,20250820,1
ATB:DayType:922,20250827,1
ATB:DayType:922,20250903,1
ATB:DayType:922,20250910,1
ATB:DayType:922,20250917,1
ATB:DayType:922,20250924,1
ATB:DayType:922,20251001,1
ATB:DayType:922,20251015,1
ATB:DayType:923,20250526,1
ATB:DayType:923,20250527,1
ATB:DayType:923,20250528,1
ATB:DayType:923,20250530,1
ATB:DayType:923,20250602,1
ATB:DayType:923,20250603,1
ATB:DayType:923,20250604,1
ATB:DayType:923,20250605,1
ATB:DayType:923,20250606,1
ATB:DayType:923,20250610,1
ATB:DayType:923,20250611,1
ATB:DayType:923,20250612,1
ATB:DayType:923,20250613,1
ATB:DayType:923,20250616,1
ATB:DayType:923,20250617,1
ATB:DayType:923,20250618,1
ATB:DayType:923,20250619,1
ATB:DayType:923,20250620,1
ATB:DayType:924,20251009,1
ATB:DayType:925,20250626,2
ATB:DayType:925,20250627,2
ATB:DayType:925,20250703,2
ATB:DayType:925,20250704,2
ATB:DayType:925,20250710,2
ATB:DayType:925,20250711,2
ATB:DayType:925,20250717,2
ATB:DayType:925,20250718,2
ATB:DayType:925,20250724,2
ATB:DayType:925,20250725,2
ATB:DayType:925,20250731,2
ATB:DayType:925,20250801,2
ATB:DayType:925,20250807,2
ATB:DayType:925,20250808,2
ATB:DayType:925,20250814,2
ATB:DayType:925,20250815,2
ATB:DayType:925,20251009,2
ATB:DayType:925,20251010,2
ATB:DayType:926,20250529,1
ATB:DayType:926,20250601,1
ATB:DayType:926,20250608,1
ATB:DayType:926,20250609,1
ATB:DayType:926,20250615,1
ATB:DayType:926,20250622,1
ATB:DayType:926,20250824,1
ATB:DayType:926,20250831,1
ATB:DayType:926,20250907,1
ATB:DayType:926,20250914,1
ATB:DayType:926,20250921,1
ATB:DayType:926,20250928,1
ATB:DayType:926,20251005,1
ATB:DayType:926,20251012,1
ATB:DayType:926,20251019,1
ATB:DayType:927,20250609,2
ATB:DayType:927,20250630,2
ATB:DayType:927,20250701,2
ATB:DayType:927,20250707,2
ATB:DayType:927,20250708,2
ATB:DayType:927,20250714,2
ATB:DayType:927,20250715,2
ATB:DayType:927,20250721,2
ATB:DayType:927,20250722,2
ATB:DayType:927,20250728,2
ATB:DayType:927,20250729,2
ATB:DayType:927,20250804,2
ATB:DayType:927,20250805,2
ATB:DayType:928,20250603,2
ATB:DayType:928,20250606,2
ATB:DayType:928,20250610,2
ATB:DayType:928,20250613,2
ATB:DayType:928,20250617,2
ATB:DayType:928,20250620,2
ATB:DayType:928,20250819,2
ATB:DayType:928,20250822,2
ATB:DayType:928,20250826,2
ATB:DayType:928,20250829,2
ATB:DayType:928,20250902,2
ATB:DayType:928,20250905,2
ATB:DayType:928,20250909,2
ATB:DayType:928,20250912,2
ATB:DayType:928,20250916,2
ATB:DayType:928,20250919,2
ATB:DayType:928,20250923,2
ATB:DayType:928,20250926,2
ATB:DayType:928,20250930,2
ATB:DayType:928,20251003,2
ATB:DayType:929,20250526,1
ATB:DayType:929,20250527,1
ATB:DayType:929,20250528,1
ATB:DayType:929,20250530,1
ATB:DayType:929,20250623,1
ATB:DayType:929,20250624,1
ATB:DayType:929,20250625,1
ATB:DayType:929,20250626,1
ATB:DayType:929,20250627,1
ATB:DayType:930,20250529,2
ATB:DayType:930,20250701,2
ATB:DayType:930,20250703,2
ATB:DayType:930,20250708,2
ATB:DayType:930,20250710,2
ATB:DayType:930,20250715,2
ATB:DayType:930,20250717,2
ATB:DayType:930,20250722,2
ATB:DayType:930,20250724,2
ATB:DayType:930,20250729,2
ATB:DayType:930,20250731,2
ATB:DayType:930,20250805,2
ATB:DayType:930,20250807,2
ATB:DayType:931,20250529,2
ATB:DayType:932,20250607,1
ATB:DayType:932,20250614,1
ATB:DayType:932,20250621,1
ATB:DayType:933,20250530,1
ATB:DayType:933,20251008,1
ATB:DayType:933,20251010,1
ATB:DayType:934,20250528,1
ATB:DayType:934,20250613,2
ATB:DayType:935,20250529,2
ATB:DayType:935,20250602,2
ATB:DayType:935,20250603,2
ATB:DayType:935,20250604,2
ATB:DayType:935,20250605,2
ATB:DayType:935,20250606,2
ATB:DayType:935,20250609,2
ATB:DayType:935,20250610,2
ATB:DayType:935,20250611,2
ATB:DayType:935,20250612,2
ATB:DayType:935,20250613,2
ATB:DayType:935,20250616,2
ATB:DayType:935,20250617,2
ATB:DayType:935,20250618,2
ATB:DayType:935,20250619,2
ATB:DayType:935,20250620,2
ATB:DayType:935,20250630,2
ATB:DayType:935,20250701,2
ATB:DayType:935,20250702,2
ATB:DayType:935,20250703,2
ATB:DayType:935,20250704,2
ATB:DayType:935,20250707,2
ATB:DayType:935,20250708,2
ATB:DayType:935,20250709,2
ATB:DayType:935,20250710,2
ATB:DayType:935,20250711,2
ATB:DayType:935,20250714,2
ATB:DayType:935,20250715,2
ATB:DayType:935,20250716,2
ATB:DayType:935,20250717,2
ATB:DayType:935,20250718,2
ATB:DayType:935,20250721,2
ATB:DayType:935,20250722,2
ATB:DayType:935,20250723,2
ATB:DayType:935,20250724,2
ATB:DayType:935,20250725,2
ATB:DayType:935,20250728,2
ATB:DayType:935,20250729,2
ATB:DayType:935,20250730,2
ATB:DayType:935,20250731,2
ATB:DayType:935,20250801,2
ATB:DayType:935,20250804,2
ATB:DayType:935,20250805,2
ATB:DayType:935,20250806,2
ATB:DayType:935,20250807,2
ATB:DayType:935,20250808,2
ATB:DayType:936,20250529,2
ATB:DayType:936,20250609,2
ATB:DayType:937,20250528,1
ATB:DayType:937,20250529,2
ATB:DayType:937,20250530,2
ATB:DayType:937,20250604,1
ATB:DayType:937,20250609,2
ATB:DayType:937,20250611,1
ATB:DayType:937,20250618,1
ATB:DayType:937,20250623,2
ATB:DayType:937,20250624,2
ATB:DayType:937,20250626,2
ATB:DayType:937,20250627,2
ATB:DayType:937,20250630,2
ATB:DayType:937,20250701,2
ATB:DayType:937,20250703,2
ATB:DayType:937,20250704,2
ATB:DayType:937,20250707,2
ATB:DayType:937,20250708,2
ATB:DayType:937,20250710,2
ATB:DayType:937,20250711,2
ATB:DayType:937,20250714,2
ATB:DayType:937,20250715,2
ATB:DayType:937,20250717,2
ATB:DayType:937,20250718,2
ATB:DayType:937,20250721,2
ATB:DayType:937,20250722,2
ATB:DayType:937,20250724,2
ATB:DayType:937,20250725,2
ATB:DayType:937,20250728,2
ATB:DayType:937,20250729,2
ATB:DayType:937,20250731,2
ATB:DayType:937,20250801,2
ATB:DayType:937,20250804,2
ATB:DayType:937,20250805,2
ATB:DayType:937,20250807,2
ATB:DayType:937,20250808,2
ATB:DayType:937,20250811,2
ATB:DayType:937,20250812,2
ATB:DayType:937,20250814,2
ATB:DayType:937,20250815,2
ATB:DayType:937,20251006,2
ATB:DayType:937,20251007,2
ATB:DayType:937,20251009,2
ATB:DayType:937,20251010,2
ATB:DayType:939,20250527,1
ATB:DayType:939,20250528,1
ATB:DayType:939,20250603,1
ATB:DayType:939,20250604,1
ATB:DayType:939,20250606,1
ATB:DayType:939,20250610,1
ATB:DayType:939,20250611,1
ATB:DayType:939,20250613,1
ATB:DayType:939,20250617,1
ATB:DayType:939,20250618,1
ATB:DayType:939,20250620,1
ATB:DayType:940,20250526,1
ATB:DayType:940,20250528,1
ATB:DayType:940,20250602,1
ATB:DayType:940,20250604,1
ATB:DayType:940,20250611,1
ATB:DayType:940,20250616,1
ATB:DayType:940,20250618,1
ATB:DayType:940,20250623,1
ATB:DayType:940,20250624,1
ATB:DayType:940,20250630,1
ATB:DayType:940,20250701,1
ATB:DayType:940,20250707,1
ATB:DayType:940,20250708,1
ATB:DayType:940,20250714,1
ATB:DayType:940,20250715,1
ATB:DayType:940,20250721,1
ATB:DayType:940,20250722,1
ATB:DayType:940,20250728,1
ATB:DayType:940,20250729,1
ATB:DayType:940,20250804,1
ATB:DayType:940,20250805,1
ATB:DayType:940,20250811,1
ATB:DayType:940,20250812,1
ATB:DayType:940,20250818,1
ATB:DayType:940,20250819,1
ATB:DayType:940,20250825,1
ATB:DayType:940,20250826,1
ATB:DayType:940,20250901,1
ATB:DayType:940,20250902,1
ATB:DayType:940,20250908,1
ATB:DayType:940,20250909,1
ATB:DayType:940,20250915,1
ATB:DayType:940,20250916,1
ATB:DayType:940,20250922,1
ATB:DayType:940,20250923,1
ATB:DayType:940,20250929,1
ATB:DayType:940,20250930,1
ATB:DayType:940,20251006,1
ATB:DayType:940,20251007,1
ATB:DayType:940,20251013,1
ATB:DayType:940,20251014,1
ATB:DayType:941,20251006,2
ATB:DayType:941,20251007,2
ATB:DayType:941,20251010,2
ATB:DayType:943,20250529,2
ATB:DayType:945,20250529,2
ATB:DayType:945,20250625,2
ATB:DayType:945,20250626,2
ATB:DayType:945,20250702,2
ATB:DayType:945,20250703,2
ATB:DayType:945,20250709,2
ATB:DayType:945,20250710,2
ATB:DayType:945,20250716,2
ATB:DayType:945,20250717,2
ATB:DayType:945,20250723,2
ATB:DayType:945,20250724,2
ATB:DayType:945,20250730,2
ATB:DayType:945,20250731,2
ATB:DayType:945,20250806,2
ATB:DayType:945,20250807,2
ATB:DayType:945,20250813,2
ATB:DayType:945,20250814,2
ATB:DayType:945,20251008,2
ATB:DayType:945,20251009,2
ATB:DayType:946,20251006,2
ATB:DayType:946,20251007,2
ATB:DayType:946,20251008,2
ATB:DayType:946,20251009,2
ATB:DayType:948,20251009,2
ATB:DayType:949,20250529,2
ATB:DayType:949,20250530,2
ATB:DayType:950,20250529,2
ATB:DayType:950,20250609,2
ATB:DayType:951,20250609,2
ATB:DayType:951,20250623,2
ATB:DayType:951,20250630,2
ATB:DayType:951,20250707,2
ATB:DayType:951,20250714,2
ATB:DayType:951,20250721,2
